,business_id,positive words,negative words
3828,vBV5IbpTgUKuu2HlneE2NA,,"asada,burrito,meat,taco"
3829,tc74PagMTpZAek4dadwuoA,"chicken,burrito,time,meat","lunch,chipotle"
3830,U2ifrd_UqIbBNZaHuck5Gw,"taco,shrimp,staff","table,time,wait,waiter,line,service"
3831,_ucDskZqK5w1QHkoA_nlRw,"lunch,price","taco,time,service,vegan"
3832,60PisC_7NGkA8Tj1UGcpGg,,
3833,pZf3WkFm9x91JWFYh8CLKg,,
3834,GIzVp-IWJFF9Jpxy4dvLGw,,"asada,meat"
3835,S599hCA4kJJO3_b6SRFKoA,,"table,time,service"
3836,BGGR5ekPK6YqMRHgYNJGsw,"taco,beer","burrito,lunch,salsa,chicken,chips"
3837,donM2wg89LspfLdE05WGEg,,lunch
3838,bCVRNEKQyrQqMRxvsiztyg,"lunch,service",salsa
3839,Sav4EJZSG7p--09DTHt5mg,,
3840,1JDRyjdfkE_iSwUGs_ZX1w,"chipotle,fish","burrito,chicken"
3841,8PBq-MHyLDrhkaTf72Foww,"drink,atmosphere","burrito,margarita,taco,chile,asada,service"
3842,XmXu_kJbnQMDiz2MRWacRw,,"time,breakfast"
3843,frwKRRIIR0QMv25IKVDIMA,"taco,time,rice","asada,burrito"
3844,HQObn6hrV9WoeFObGfa2YQ,"burrito,staff,beef,meat,taco,service","asada,lunch,time"
3845,HBjjGbfBvZ1FU1AaUWyJYQ,,asada
3846,fOiEnLJk4qnp8j7onjvm4A,,
3847,t96VplJ-W6Z_mRjBuFPOmg,,"taco,service,burrito"
3848,Dfbg3m2ce1VUzJ5i6Z7IuA,"lunch,time,taco","pork,service,chips"
3849,7WW0eu1kNgKODLowyhZfSw,,"lunch,service,taco"
3850,euL4wrPoczkOBkS93pxv5A,"salsa,service","lunch,time,dinner,taco,chicken,chips"
3851,xvA7fdaq5k3xeDvrzLZkzw,,"time,chipotle,service"
3852,-4TVAE4KcLWVSXO2rOsVEg,,
3853,Ln3jC2yAs5KtopUDAhYZBA,lunch,"line,time,service"
3854,e4_yaymEatBX_HFPPhAJZg,"beef,lunch","chicken,burrito,time,price"
3855,Mufm5Fot_GS2wNx2TpLfcg,,
3856,IhbvQcaLJh80JhJA-OPv1w,,"taco,lunch,burrito"
3857,WzxEswO59pWGodBe6k-0Cg,,staff
3858,4cyhLsjKxhC0x5AjYjZBDw,"lunch,time,waitress,asada,service","table,salsa,breakfast,chips"
3859,hkpP3kY_x_zVpVz8gQ0ErA,"beef,time,service","taco,breakfast"
3860,2z7xERz1Nonyw8Kjr4SffA,"manager,asada,shrimp","time,taco,tortilla,service,fish"
3861,u84xKtVRDLuh_P_zXWkzLQ,"burrito,staff,salad,chicken,manager","taco,service"
3862,5Zvv_sT5S0uYWdhtbxZu_Q,,service
3863,X6YpIqhaP_qoSZJRBcivGw,"enchilada,service,chips","table,lunch,time,waitress,taco,salad"
3864,cQ7PjmjjVP1-fwX2uYOk_A,,price
3865,QmRA840PhWDDKCTUyD-HiQ,"salsa,breakfast","time,service"
3866,U8VXQaeog9wb_Y6hCkfitg,"chicken,service","asada,taco,time,price"
3867,zwNC-Ow4eIMan2__bS9-rg,chipotle,"asada,burrito,time,taco"
3868,uvPv-iPbOtp0Zhgzwn0A3w,,"time,patio"
3869,Y4aFR2VSgSz07idEJEX3yg,,"price,pork,chips"
3870,NqOmAGGEed-W4eXWlMd0Bw,,"line,taco,lunch,service"
3871,HESW9RuZLvRAGZEfBOy0zA,,"lunch,time,taco,staff,breakfast"
3872,c_xCs0pCLZVM6ImvqXEFPA,"service,staff","time,meat,fish,guacamole"
3873,zLwFxVeZeHGyId2tG6lBvg,"price,steak","burrito,time,service,breakfast"
3874,1Yk-GnszDT9g1E1jnD1sIw,"burrito,time,fries,breakfast,asada","chicken,fish"
3875,OPcGFLP_mRt9yvgP3ALXOQ,staff,"service,lunch,dinner"
3876,2Yq-Y-tDroP7mdDfcWJLCQ,"taco,service","lunch,time"
3877,ydt5yifyYhF5s430llv_Hw,"atmosphere,lunch,time","drink,wait,service,fish"
3878,DDcu6o4ZDGGLUvhFpomibg,,taco
3879,UJewG9UgVXQ7fyP4UHwnxw,"lunch,manager,staff","burrito,time,shrimp,taco,salad,salsa,service"
3880,tqfOdHE_ukIjuhZct_6CWw,,"lunch,time"
3881,uxSDMsU3uP88Dh454bUa7A,,"time,service,staff"
3882,lukgo76fgTo-llcXDdsdUA,,"burrito,chicken"
3883,axEFReXdfxeLxx2U-37umg,,"atmosphere,margarita"
3884,vBGfITg_FEkFYMQwNagbBA,,"burrito,lunch,staff"
3885,fZzgTEHDElm_R6gsYxmeBw,dinner,"service,shrimp"
3886,Iu2ZINWwyrt9gXliykBEKQ,atmosphere,"price,service"
3887,ClQhj49lBHLB45btvX4TWA,,fries
3888,REJPrXEZly4PDQNmiMGI8Q,"breakfast,service","enchilada,dinner,fries,guacamole,taco,asada,chicken"
3889,TzpqNdtAZHXuIKf2xS0o2A,"lunch,meat,pork","minute,price,time,service"
3890,OHlxS7JDt2DDU5EsOr7Ebw,"time,margarita",
3891,OwCviWV-WcPRFcYYesZHiQ,,"quesadilla,beef,chicken"
3892,aF6cB7BtV3lXQhJoLuESGw,waiter,"time,service,shrimp"
3893,GpX1PmgplBrG_DLiJVDC-g,time,"lunch,service,margarita"
3894,wp6mYtftUQASEJcBXp2nVw,"asada,atmosphere,time,tortilla","lunch,pork,salsa,chicken,chips"
3895,_paJE9yQfSvo25BKBQrKZA,,"lunch,time,dinner,chicken,service"
3896,uQdk6xm0TE4qji48yysRDA,"atmosphere,time,staff","nacho,lunch,service,taco"
3897,WqHpTx3gHTx8ud8RxSyYOw,"time,service","burrito,fries,breakfast,shrimp,taco,salad,asada"
3898,KLvpdtFYUi1I0LNsmIqeJw,"lunch,time,price","service,shrimp,staff"
3899,sEvsx89wie9oSU5AlvCBGg,"burrito,service","taco,time,pork"
3900,RIIOjIdlzRyESw1BkmQHtw,"time,pork,guacamole,staff,tortilla","taco,meat,service,fish"
3901,Ga2Bt7xfqoggTypWD5VpoQ,,"lunch,burrito,enchilada,salsa,price,breakfast,service"
3902,ru35Z92NtGynsmw0iZDarQ,"lunch,chicken","asada,service"
3903,Y2yWvcEBs6ESnmOQMBKkeQ,,"time,chicken,fish"
3904,Iz_SYYhg-fQDQcVgkX9Zxg,"waitress,time,service,tortilla","beef,lunch,dinner"
3905,qBa28rpBVdjD-qxNSzm-rQ,"time,dinner","service,staff"
3906,9SQjISnyclrVVAS1FlzE-g,"time,pork,dinner,wait,chile","lunch,staff"
3907,A_vo-3ZKB2hFmoARMxBoxw,,service
3908,UbLLGRQYoMlg-bfjygXVGA,,"asada,salsa,time,service"
3909,R5wclscVlxWOJXMlAEFVkw,staff,"chipotle,time,manager"
3910,i-LDatuEXFN3EDZK1sgllQ,dinner,"salsa,service"
3911,1P4VWKDPCNAyw_OSI56XWQ,"lunch,time,meat,manager","service,staff"
3912,_p5oMYHQ4QIOqId1rehUzg,,"lunch,salsa,burrito"
3913,WaW4ZPTpP_Cn6BWBVzPzTA,,time
3914,30PzafMyWvh5fYZ8yV_qBg,price,"lunch,wait,service"
3915,MmQsPiVSN08WtmlsC_ZSVA,"breakfast,bacon","lunch,time,rice,meat,taco,service"
3916,e13SEvJud_vgeDR_doL4sQ,"atmosphere,manager","tortilla,service,chips,staff"
3917,DYGCzsHi7pT4AAe8kh5Dug,"taco,time","chipotle,burrito,chicken"
3918,K-KiGFq11yKJw6EJC9biaQ,,
3919,SlNVQmdzHfMKI_uPQoC28A,,"quesadilla,beef,burrito,meat"
3920,T9QjpTZPcWEa3i96tdLHbw,chips,"lunch,time,enchilada,dinner,service"
3921,x6HOapnwmAXifPrCBErk4w,service,"burrito,time,steak,meat,chipotle,manager"
3922,mqqpu_OBoaQmtA4wFfG-Yg,,"drink,lunch,time,waitress,wait,service"
3923,KkVkroVMA2rBLJz529nZVw,,"service,taco,time,rice"
3924,9IZX6ctv4ea6mc9gzu1flQ,"chicken,enchilada,beer,chips","service,staff"
3925,flJBj0OtRrCXo5JbLkDtHg,beef,"burrito,breakfast"
3926,ow_IvjN9qWwPyOzEQAYV3A,"taco,service","lunch,time,fries,beef,asada"
3927,1GaooxqCWHzulI2Ub3CXEw,,"service,atmosphere,dinner"
3928,1GG8G4aWXKSV4oQr2E8f3w,,
3929,xcNmy_dVBlDCB-pHTPl_xA,,lunch
3930,KrCYn8fK6zg5JYu4O6kE2g,,taco
3931,HzV-HumF0lauBXlxUh-YDQ,asada,"taco,meat,service"
3932,7tztNiPDsiJBWDd1CtY1SQ,,
3933,hVC6E29dg5Rx4ADSxt3kTA,,"time,waitress,lunch,service"
3934,19f_Hyq38r6ycACRw-JG6w,"lunch,rice,taco","meat,service"
3935,cp0F3ayzAFOBKc16oMbBKw,"dinner,steak","waitress,time"
3936,7tAVbCxJC0HJRf9TsozzYw,,"rice,time,service"
3937,Mpu8IzCGs805YBiwQ9IgFA,time,"burrito,staff"
3938,WPkUWu5Ja_lAx0XljgPF7A,,"service,beer"
3939,24fW-8hK0hs5KvEYWwWNDw,taco,"chips,salsa,dinner,steak"
3940,JVzuemMrNWGlhTX1XNzSfg,,"waiter,price"
3941,dS0Zq96XZpRD0MdtmyYnCA,,"table,burrito,staff,taco"
3942,Lvg2y48cv7xFUJBqoUXmvw,,"lunch,burrito,taco,price,service"
3943,rEvnqL_h1W1DXdKoujmrgQ,"waitress,shrimp","lunch,service"
3944,Xsq8hcTOA89tUSeHUzVovg,,"meat,rice"
3945,GoHU8mDK38Z7OaqVs0aVoA,,
3946,kwLlQn95rqiqvmM4Yc2hIg,service,"asada,taco,time,salad"
3947,_doekI31rRF3iLOZhbzVeg,,"lunch,burrito,time,taco,staff,waitress,service"
3948,Hv2BwfsNSsUanW2pJ-VCRA,"quesadilla,chicken,chile,staff","burrito,time,service,chips"
3949,7G8eLlk-zh2SvxfsRKRI1w,,
3950,0Ge4hEQ8HYnrkfm8UHj2BQ,"time,salad,staff","chicken,atmosphere,meat,service"
3951,JsNGqcpdfbY2pPvcl7_f-g,,"burrito,time,taco,price,service"
3952,-45kMvS7h38CGaWugPY0rg,time,"lunch,noisy,service"
3953,ZB6Tvc8rhTbWvniKRpe9Fg,"time,dinner",lunch
3954,5FD6PHDsuu93TGXhzWqrKw,,"salsa,dinner,chips"
3955,FnTbrBUCuaSOlWnovTgMjg,"lunch,time,rice","margarita,staff,wait,salsa,price,service"
3956,hafJFrO9gH7zZKpQH16rmQ,,"taco,time"
3957,iBCMaNm_hv9IlCDa7AWPig,"salsa,chicken","lunch,time,burrito,staff,meat,wait,service"
3958,GZ12skjXwuMuH3LidRN-mA,"service,lunch,taco,staff","burrito,time,pork,meat,chipotle"
3959,VSu7GYn-Zln5TLZh_fMtvQ,"burrito,steak,taco","quesadilla,dinner,staff"
3960,YXdriiIKA4b1nQiRQ4XaDA,"chicken,lunch,breakfast,fries","burrito,time,beef,asada,service"
3961,0_Yc6blfiI9A6Q8bKjYLSQ,,taco
3962,ZxO1vuGoiCzir1r9Ma3BfQ,"line,burrito,chicken","lunch,pork,beef,wait,taco,salsa,service"
3963,LVyoW7-2XMnb1avqWNZ3yw,"chicken,time,meat","drink,lunch,dinner,staff,salsa,service,chips"
3964,pFZnJgXWJ1YlnDxdMhv1iw,,"taco,chicken,service,burrito"
3965,y3RlbCN0UrDdLnjSF9NkXA,salsa,"service,time,dinner"
3966,OOHlm2lbVgPHhSe98YW3yA,line,"time,chicken,service,fish"
3967,75u8X_saAIETRHgpECi8YA,"lunch,dinner","pork,taco,service,chips"
3968,F_bksEGb8A9edatg_tBjbQ,"time,wait,service","price,lunch"
3969,J3YktOV6HCQYIVRU_lVZJA,"line,meat,manager","burrito,time,wait,service,chipotle,rice"
3970,gofm05Jo-OYqjlxuD5BBDw,,"lunch,time,breakfast"
3971,zW0a510NN0P2n4tqKeIRBw,"line,nacho,staff","taco,service,burrito"
3972,OJ8FKDGWI5jo0MwUv496AQ,staff,"chipotle,line,time,service"
3973,VtKYA6Fu1jTDrEhDHRlUvg,beer,"lunch,burrito,meat,taco,salad"
3974,NSgSagwajv26iS8zUKs2EQ,salsa,"lunch,service"
3975,olcmJozm8Oq0yTQHGAJYfw,,"atmosphere,breakfast,service,staff"
3976,SI_YvWQyHz2riuFJgYUxfw,,"asada,service"
3977,vW65SNLam99SyOuVagNuvg,,"taco,service,fish,guacamole"
3978,ROp3STErzggF5JYZK0jxEA,,vegan
3979,e5NgmNd8Y2JJ4YzDFoo5Ow,"taco,dinner","lunch,time,service,staff"
3980,2R8gyJSYmLTu-UJgNfmpCA,waitress,"table,lunch,time,margarita,guacamole,taco,service"
3981,3281FKql3HVOzSVxymjJRg,"quesadilla,lunch,shrimp,salad","taco,chicken,steak"
3982,yo8yB3hdqvbvj8huzXpKWQ,time,"lunch,breakfast,salad"
3983,H6TD-Kt1rYZBqzxSyidvFg,,"guacamole,dinner,tortilla,staff"
3984,k1MYNHMMSbKLBH2bWNmtyg,,"asada,dinner,service,fries"
3985,MbAsfN3wwV22K7GZsgcBqA,guacamole,"lunch,service,salad"
3986,vrP4jcLcZ-qhYHaFj7YTKQ,burrito,"lunch,time,staff,beef,taco,asada"
3987,SFaIhuHpxnM0PJLQB1uAHw,,"burrito,lunch,fish,price"
3988,6zi7dAlnk7vgvlGbUMoKkA,lunch,"dinner,rice,taco"
3989,BdzJQypceJ5Bam2P7egoiw,service,"burrito,time"
3990,HMJ0-SIWhvzFIkoWb2H9hQ,"burrito,pork,staff,chicken,service","quesadilla,lunch,time"
3991,bHWUajFY-fHtNXTRnXh1TA,,"taco,manager"
3992,GTR39A2jwNIS_NV8q2r_JA,,"price,service"
3993,0DS4qrX2ul7rH-Sw8C4cBA,,chipotle
3994,8A_GP28T-gqf91qJRI-lDQ,,"taco,service"
3995,YpoIDLyRGhgciExGAHRQcw,"salsa,service",lunch
3996,KTOwBIPPIjTckBc4654B6A,,"service,lunch,salsa,staff"
3997,JJe0yIYC_M3la1Qbm9i3UQ,"taco,beer","service,fish"
3998,vCcnawY4Q41A1rlnxKBzkA,"breakfast,service","asada,taco,chicken,burrito"
3999,cUFBO-5Fgd7pR0JUakWXSw,,"lunch,time,taco,staff,meat,service,shrimp"
4000,JcMx_PIy0ROIlJWens4TAQ,"atmosphere,dinner,chips","time,service,patio"
4001,v04EmZIqReWVD_Ri3rofUA,"salsa,lunch","service,time,beer,chips"
4002,9M0cQtHWkLNhGxPYt1qakA,,"taco,price"
4003,u6XxSPpzjlniCEbLxFpkyQ,service,"taco,time"
4004,92lt0pzWl8RRZiPCikDUpA,"asada,service,fries","taco,time,meat"
4005,bCp4qpBzL_chlJtHbiVF5Q,"time,pork",
4006,NZRBK1Qbv97FlHiFQ9TiLA,,service
4007,VUEbOHYJYcnmjfsnxCitiQ,"price,time","meat,service"
4008,147BvO6Fm58E-kYoXTZfPw,,"lunch,burrito,salad,price,chipotle,rice"
4009,WwBadFHFU-81RJAKtTgB_Q,"burrito,chips","taco,service"
4010,gw_FwWL0zv-HLxQvnDI3Vg,"atmosphere,time,service,staff","nacho,burrito,fries,taco,manager"
4011,1aYKH2ea5_dg0bLznqnvQA,,"taco,service"
4012,bASTlm60RqIksYEmUgDFDQ,"lunch,salsa,taco","service,time,meat"
4013,g8CD2B-XrBnTM5zgoHneEA,,taco
4014,JTstxpVRd_uSD3hCxzrEvw,"service,waiter,lunch,dinner","drink,time,staff,meat,salsa,chips"
4015,7eXOhLg-ijHL_0NIPNyq2A,"beef,time","lunch,wait,salsa,manager"
4016,o01ztaNP08Dq8DJImuovcw,"time,chicken","service,steak"
4017,TxQBdyDktZSk1KVTWh71dw,"chips,lunch,fish,guacamole","taco,wait,service"
4018,_iOYo01cCu0V55CC2j2IxQ,,dinner
4019,9RQznFcE6Mhslaw0WlJ3jA,"burrito,service","time,staff,wait,meat,vegan,taco,manager"
4020,MXI3o5dhAV5LA-N9WIABOA,,"lunch,time,service,beef,salsa,rice"
4021,d8Kz48UDfZ0MPuQpGy2r0Q,"drink,price,time,service",dinner
4022,xgWRBPr3k8iJp10cZE9GHw,,service
4023,9LZnA-r7GmdGmh-UPi8o5w,"dinner,rice,service","lunch,burrito,staff,beef,chicken"
4024,s6oqPVuLpDRoKnrfFdRIxQ,"time,taco,tortilla,chicken,chips","service,staff"
4025,D6i3DI6qwWlD6KZBAX6LnQ,,"asada,lunch,time"
4026,twR0a7zh2SAgogNMXk4B0w,,"shrimp,service,tortilla"
4027,yGg7O0ATbMzoxrLvByzp2g,,"time,dinner,salad,staff,wait,service"
4028,1uXWjpr6CdD5Po1sJGIpwg,,"time,staff"
4029,eZ9VG3vl29aCKGECaO9JOg,,"burrito,chicken"
4030,I_eSnGmk5nDdsOL6Y4OAEg,"chipotle,dinner",
4031,P7udRUa4BZtlXWooVJcVIQ,,"burrito,chicken,chips,staff"
4032,oOewMr37zSjA6yoCKGayxQ,,"lunch,service"
4033,7XvmghjpF4lwigeY1En1_A,,"time,service"
4034,__eb2f_wEBrEl0xCyLqDeQ,,"salsa,time,taco"
4035,-mf9zEA55pDGua4aF0XKCw,staff,"time,service,patio"
4036,rbWL5eZCaHLqhpLd84xwUg,,
4037,sdCdpWUKM7OnbqIBEYpkcg,,"taco,time,service"
4038,WUmosjOxt_8nWByHgm8Kkg,"lunch,burrito,staff,chicken,service,chips","chipotle,wait,time"
4039,8KlImDp5zaxdbtjV6_El7Q,,taco
4040,4aF5GfnVkJPj9IwJ2yxPtQ,,"time,service"
4041,BAzzSM3zMyYDDwJqgAwZVg,"salsa,chips","lunch,time,patio,staff,taco,service"
4042,MZ8KNacVO4HDUxVdFkfhpw,"chipotle,pork","lunch,time,dinner,staff,tortilla,salad,service,chicken,rice"
4043,6zjv75DW7a_XkYiBBb3S7A,,fries
4044,FoKx_RP4kUM-aiGo3wlUUw,"price,chips","service,salsa,time,minute"
4045,VRTrhsYKSJo1kGX5RqBlFA,"taco,chips","service,atmosphere,time,dinner"
4046,-UXH_mn5SLip3MMiaGM69g,,
4047,JOqH0qOAVL7OfkYW3opg4A,,"time,dinner"
4048,ElDUaC5ZRYjaolWHoIMyLw,,"chips,fries"
4049,EP1do6l8hLyIGEru0gN3EQ,staff,"lunch,time"
4050,sHsjBV5_kuuC2aU2PuSlUg,"lunch,chipotle","line,burrito,time,service"
4051,ncqOM1DgAq2mQ4zY9Za0Mg,"lunch,staff","chicken,burrito,time,steak,chipotle,service"
4052,8CcmHGUGlEEF2eNvS3ndMg,"taco,wait,service,fish","lunch,time"
4053,N95IG-T9bbR2iNL9_an1SQ,"lunch,time","taco,meat,service,fish"
4054,VF4ehFuQor2T801EdmKweQ,,"lunch,chips"
4055,vzQkHCSFtYs3R0qRei2rjQ,fajita,"lunch,service,margarita"
4056,QdO3ofR2axJJp92O0GYQ0g,,taco
4057,2Uhulxv6at2RXPg-ytYRdg,,"lunch,dinner,chile,service,chips"
4058,hU7z5Jtl57RIODS0hPg9Ug,"taco,fries","burrito,time,steak,meat,asada,price,chicken,service,fish"
4059,-YCd2_DdJUeZx3RRcmIZ_g,service,"lunch,burrito,breakfast,taco,line"
4060,yydyoWCY3LJYlPwVLKbJ3Q,"lunch,taco","drink,time,margarita,staff,wait,service"
4061,Rmrv-moVXt4Moz_RhZaWuQ,,"beef,time,chips"
4062,JR93jVv-OCf-jiLDMMc-nQ,,"burrito,time"
4063,IQ3wDfQYvE7B5Dsq7NArjQ,"drink,service","taco,time,dinner,staff"
4064,eszo5NGbX8Cn2gfuUj3gAQ,"lunch,taco","time,service"
4065,cAwyXwW_IfaXVCkX_lL25g,,"service,lunch,dinner,burrito"
4066,lfXfxBms5z1nwzkxxLFBWg,"salsa,service","price,lunch,chile,margarita"
4067,E76D-dlsLBzYloX6Ov96QA,"time,service",fries
4068,d7M72kq_wRGVervJiNPwEg,,
4069,hgo0jDweUcHMHqNDnQQm9A,,"taco,time,salsa,steak,waitress,service,chips"
4070,hvjgF-vnPw2jyL5DBuB0qg,,"time,service"
4071,9q0s7-EfafubLeLUJg_7BQ,"wait,meat,service","time,shrimp"
4072,bwmO8teAlvjmuIDxhPb44g,,"price,service"
4073,jrGxdAblwBmRG6K-dDpKbQ,,"meat,service"
4074,QcyCiiyGZjVbx0X2_Dc4Cw,,lunch
4075,3GKCKWw4O6JmM4HejYEQcg,,lunch
4076,o2zNALB8VLGhsq-fjC5qsQ,"line,taco,time","service,wait,minute"
4077,ehMxdQ9FfF4uOcGPKNWNOg,salad,"time,taco,service,chipotle,rice"
4078,adDzdkwjeawjPTb5VtfyXA,,
4079,t7DjNzX6XnnvOROtJICLNg,,"drink,time,service"
4080,WiWJR2WrC2x4_2sZ6p5czQ,"burrito,service,staff","time,wait,taco,quesadilla,chicken,manager"
4081,idwwA8MR1e3tmuOwOnoBuw,,chicken
4082,9LAXz_VfATZ0kLdaavkN4g,,"lunch,time,margarita,guacamole,staff,atmosphere,taco,service"
4083,B3nwV9J5KWp22FBvI6qxow,,"taco,service"
4084,zMdpFu7hpvrHChR7H2XCfA,"service,dinner","lunch,time,margarita,waiter,salsa"
4085,XWafv9_J7TUOO4PbEcIFJA,breakfast,"taco,time,minute"
4086,CXrV-YvDIXUz9fGpTz5SEg,"chicken,salad,staff","chipotle,time,service,steak"
4087,F3m6dsf_acFDukg2jreURQ,"price,time,service,fish","lunch,enchilada,burrito,staff,shrimp,asada,chips"
4088,jUQmWbY3KSCyxvsKJmPJPQ,,"lunch,taco,atmosphere,service,fish"
4089,eiRH93Z6CbVekyyiE0BZFw,,"taco,chicken"
4090,QI7XeQ11U4D-A5uRcah5Iw,,taco
4091,OOwG23cwNbSbxC1XOJd6aQ,,"burrito,time,lunch,salsa,chicken,chips"
4092,vY8-P5aeFO4xRoH_mUfQ9A,"burrito,waitress,dinner,margarita","lunch,atmosphere,wait,salsa,service"
4093,bt0ZUJWmAJhjYmfPCzgRmQ,,margarita
4094,cRMC2eQ9CP6ivhEY8EdaGg,"beef,lunch,price",burrito
4095,-RM_sAnISkMlo7q4auKJ4w,,"burrito,lunch,fish"
4096,mz1zD5_eqyCQNuzAqB_iKg,"pork,chicken,rice,staff","lunch,burrito,time,vegan,price,service"
4097,9kk7eaffUzXwh-KLmKLxzw,"service,shrimp","table,atmosphere,lunch"
4098,WU7HnTim3UgqdtpKCavtOw,,beer
4099,xFN8mRubo3G0oIzJwc8XBA,"taco,time,service,bacon","guacamole,quesadilla,asada,rice,fish"
4100,1dhPgc7E7IzzpxjHM2LphQ,"dinner,burrito,beer","time,chicken,service"
4101,BXINuUd1Kk2bFUj5BrBMGw,,"wait,service"
4102,btzrm4mHndjIOy3yScQOIA,,"burrito,chipotle,service"
4103,o9uXSzwBHK-BHu3JDe3q_g,"price,waiter,enchilada,guacamole","burrito,time,beef,wait,taco,chicken"
4104,xpAm-NN8JQbL5JdBal_Ptg,"chicken,time,fish,staff","line,taco,service"
4105,WB3nXcDioVvGax2u5_jXhw,,"burrito,service"
4106,dNjgjAoJSJsvgc5g6nQnnw,"fries,staff,taco,asada,service","lunch,chile,minute"
4107,h4C8bnfAnOFy8xH2e1Rxwg,,taco
4108,BHmWj2gagqO0_UHMvgOydw,,
4109,V2yFOyq-4cj7dUvEXyMiGQ,"burrito,time,pork,breakfast,chile","fries,staff,beef,service,fish"
4110,a7_loah6BE8V9nJY3tt36g,"taco,time,shrimp","salsa,fish,staff"
4111,92_L_cBI11zfiFkxLs7Agw,"taco,service,staff","fries,chicken,meat,chips"
4112,YKbofgTYS-u4im47ilIB0Q,,"lunch,time,staff,service,manager"
4113,57aBx6Mo_VRk_kMA8J5Efg,"salsa,service","lunch,time,taco"
4114,Pi3v1RIViszw6TbYVPfwrw,,service
4115,MAuSh7NKoT__CQ4BumoayA,"line,drink,dinner,chips","lunch,time,guacamole,staff,atmosphere,price,service"
4116,Ne4SRJFjZGM6GHr2VJ6gnQ,"service,staff","time,fries,steak,breakfast,taco,quesadilla"
4117,UVqelOc_xJwy6lfnOhiCLQ,"asada,burrito","time,service,staff"
4118,cRuShqUPD_QD5faU6S45sQ,atmosphere,"time,service"
4119,8QfDxSuHkXA-sv5wcfP4Zg,,"chile,service,staff"
4120,6Q89zbIFWpjvzD5UWHVgcQ,"time,staff","dinner,waiter,service"
4121,xTMkZYKEsPwuDvsjyl3BFQ,taco,"burrito,time,shrimp,asada,service"
4122,dMzCK_iRUsSkz89UfMUcgA,,"time,service"
4123,l1UfMEHHQni1ewUY5xe_QA,,taco
4124,93m3gkNGPFKfLFT4OL4nqw,,"lunch,time,burrito,pork,meat"
4125,TH_Vr8_LCnAXFDUqSkF-HA,,"taco,time,enchilada,service,fish"
4126,XHidP878N9QMg5V-v7QrkQ,"price,margarita","lunch,time,staff,service,chips"
4127,-X_w25LQmz6SDcJIFyAPJw,"burrito,lunch,taco,asada,salsa,chicken","staff,time,service,breakfast"
4128,GKL1jZ1M_d4Yqd6E6qDBgA,,
4129,iIjVO7cLD1UEmIO7G05Ujw,salsa,service
4130,-Bo1rsE6Mfn0wdqnIj3GSA,,asada
4131,G5YM5jbCTAFE2IDGNRjYnQ,,meat
4132,w761Gs5wswaiKRNq0IpA7w,fish,"lunch,time,service,burrito"
4133,kgHs-woMf_rHH4fBZx6JXg,,
4134,72Ptc5rl771CKsE0uZ2INQ,,chipotle
4135,OYmhgXMMmFdxLRyTazl-hg,"taco,time,service",drink
4136,VDgcNqOAf9kzvyrkYWxvvQ,,taco
4137,bxPa15MkcQ8A1JtN0_dOIQ,,
4138,gsoSAb9t7Ar7Ww6O_3GuOg,,service
4139,kM9NJit_zAgadyuxIwzwiA,,"time,wait"
4140,9-GNhPL4PBL2FOJc28KPMA,"salsa,chicken","lunch,time,taco"
4141,pJlHbIoePemy_wQVpWTR2g,,
4142,BOSRH5BwLs97xgtfgu4Plg,,time
4143,Flu85aQ9mdeL0dyja4Vv0A,burrito,"staff,service,line,chipotle,rice"
4144,mibbKeg4gbD9O58TCjDWgQ,"beef,salad,asada,price,chicken","taco,service,burrito,staff"
4145,Szcr-yMxq76zRaSTUapAcw,,"quesadilla,burrito"
4146,FOCAZ86I13yWA2jtI4sGxQ,,
4147,Rs1P2TXhuieeVQCsmInh8A,"taco,salad","chicken,time,service"
4148,PD2MAlYYi9HCqPH7IBKwTg,,"asada,burrito"
4149,fS1QBwuCUXVQ_K7LNnYvBg,"price,time",lunch
4150,mMxjpJReJtfYQwwEoImdZA,,"taco,service"
4151,RdiW5_xrcLbwvG0D7I3cIg,,
4152,jv1sbEWUJRHeUff1xZtqWg,line,"lunch,wait,taco,salad,service,manager"
4153,oi_jhCtPLj6NULrCe_JllA,chicken,"lunch,wait,service"
4154,_yAaRxcyyFGJkrSh_6GYiQ,,"atmosphere,dinner,service"
4155,5mcKhJwQVjZcVncUGl2how,"lunch,time,staff",chicken
4156,a_ai1uMhAqQSYaO_QNmnSw,"time,rice","service,manager,staff"
4157,ltELYeBXsbkQPlH16e-mOg,,taco
4158,dWShECwk4R1cQhzOzJXtIQ,,"lunch,time,service,guacamole"
4159,Jm8q8_hOH8VPmLSTMqF9vA,service,"chicken,time,shrimp"
4160,SztouyS8L1dnunw8EDhRZg,,
4161,tCkd8eAx2mR0oioQcqkxPw,"atmosphere,burrito","lunch,time,meat,taco,fish"
4162,KJ6DuC0Jve9hAtzM2SGNOQ,"asada,lunch,breakfast,fries","taco,steak,burrito"
4163,-2EAyppKR_2xuLyvJZEbRQ,,"burrito,chicken,service,steak"
4164,vhwkE0ql1g_uUkDtxCHzSA,"lunch,chipotle","service,steak"
4165,LhU-XsZ2YObJnP-5uiMIjA,"chipotle,time","taco,chicken,service"
4166,1ti16CM6jlDt66P5PDqyUg,,taco
