,business_id,positive words,negative words
3503,X2gukm2YYp0kAdoneBfKQQ,,
3504,UciuB_t-6k2EfjQRdDCHfg,,"taco,service"
3505,3I7xY7DjWearTz7d4TGdbw,"chips,lunch,atmosphere","time,service"
3506,cz0p92H17pHM7Dp1xcOU2A,,"time,nacho"
3507,gNJj1txs1vwCyFUbawbiJQ,,"staff,line,service,taco,manager"
3508,7GgbR0WL1kuwja-Z3lAYrA,,
3509,8U8B2E4F7u53fkfpqkCIWw,,"time,taco"
3510,lS95tfS6qRVCah-oeICmAg,,burrito
3511,Qk36E2wRexicmtcUrEyWsQ,"guacamole,service","lunch,price"
3512,2hGAmn6CJKT-Q1deaEBtGw,"lunch,fish,service","chips,salsa,burrito,table"
3513,mobHB_VRr8jRqLoR3-sBVw,,service
3514,Pb5AfEWAB8GWlHyy-p-l1g,"waitress,lunch","line,service,time,chips,chicken,salsa"
3515,eRKVkDsHSFjaej3j7H0HyA,,"breakfast,staff,taco,service,burrito"
3516,jCdi1UV7Ffuyav6bSMb3-A,,asada
3517,gn9cc6-VLuCClqkWCtNcpg,,"time,dinner,service"
3518,ZkEapemTcLOFMBvV9J2iwQ,asada,"service,chicken,taco,time"
3519,RAJ8DFyJxG7O1RpyyJTOlg,,"service,wait,lunch,waitress,time"
3520,RR6XY5pmyb5VysjDMR36ww,,"lunch,taco,manager"
3521,Tm8SDpL8uTHrNU0ILEEP8g,,"manager,service,waiter"
3522,0C38ezzbBX-dWxpnnwYAzg,"time,drink,steak,price,atmosphere","quesadilla,meat,burrito,salad,dinner"
3523,X2WqtVnDBmAHfvCSB2e_6A,,service
3524,jjzOApz6znfsBnmlzPh_tw,,"time,taco"
3525,VuIIfIAEtGFXcAcXCvK-1g,"chicken,price,chile,pork","fries,service,burrito,steak"
3526,P8IsTiHq5Hesa6UPL604ww,,"dinner,taco,service"
3527,AHTgvyZf6ivK1FLCmdRbwQ,,chicken
3528,1CSMpBHr3mYd9XEOldM2yw,,salad
3529,LaxkCNsvk1VsVuoSr5GVMw,,taco
3530,NqPwsLBzXeSKpn_ofotLMA,burrito,"time,staff"
3531,MMAqe5lQb1DZ0bpuvdkogg,,"time,chipotle,taco"
3532,Dj4AepxMBS-5DUvPegSb2g,,service
3533,jvSgUe3g6LrNQGucBLBvCw,,"lunch,taco"
3534,KsvJoqJ4aRqv0XYoNdbXXw,,"tortilla,time,service"
3535,wGPZCNenq5HYb50Ip9NXAw,,
3536,NHFsXnwZDkY3ufoTE9iKjQ,"time,staff,service",chipotle
3537,Y91-sIlVyH6v4YM6sTINAw,"salad,chipotle,taco","quesadilla,service,wait,chicken,tortilla,minute"
3538,b8ublvizuqIw3Ib8pK4fDw,,"dinner,service,atmosphere"
3539,bEZalv7kVGhiCd0WK4uFSw,,"service,shrimp,burrito"
3540,cDk2no09g2JBBxBotOuZow,,"line,service,lunch,taco,time,burrito"
3541,zDPVRMN6PJhD34RYhiySgw,"service,time,steak,vegan,atmosphere","chicken,burrito"
3542,CFyPbqZaxoBTjOmVjSn_8Q,,"chips,taco,lunch,time,asada"
3543,usja1LWMpFj9ptxjv7_stQ,steak,"service,lunch,time,burrito,breakfast"
3544,lA4bWd0prl1huLmiHTQHpw,"beer,asada,wait,shrimp","waitress,service"
3545,HUMumae_0P9taTSQTZcpZw,,"quesadilla,taco,service,meat,asada"
3546,X40jvXRbJERyA6QPHNuL1w,,"time,asada"
3547,aGl6ey1bOn2cqguYMIZyFw,,taco
3548,rcU19d74vqfScCvsU-A--g,,service
3549,QeNiUXHqUgiJJnM--UMNNg,"chicken,dinner,line,burrito","chipotle,service"
3550,W537pidoTVQmn9x1GPpxgA,"time,shrimp","fish,taco,line,lunch"
3551,Q7bAF6MrZ8wWfLsxaPl2Yw,"lunch,service","taco,asada"
3552,LtO6vTBfYzlgWArn3kRe_A,,"taco,service,meat"
3553,nL1FdcNZ6liuQ1odNNWVNQ,"salad,taco,service","lunch,time"
3554,Q28MO9hEMyG0xrAnOF-dSw,,time
3555,8L8QlR4XJeAblTKCqoDP0A,"staff,price,nacho",taco
3556,EDX7fE_a9k6f6gku_Xj58g,,
3557,_a6jhRFIgOe74U73T5B-Ww,,"salsa,fish,service,rice"
3558,aX2yKumIlyMLbDvA4dVbHA,,price
3559,uhroo5AV1dcCHpI6ZQIj8w,"time,fish,shrimp,taco",service
3560,zdA5QO2gwdaEk5__innayw,lunch,"time,service,manager"
3561,o8AZ7uHNU8tS-KLwCdPICw,,"time,taco,service,asada"
3562,OE6y1kddCOo9iQc7RTjTow,,atmosphere
3563,9k-OM2Dp-XvpDVNn-XcCHA,,lunch
3564,_58OWmDQ7IUFe8WnKvwzhw,"quesadilla,pork,burrito,chicken,salsa","time,chipotle,service,bacon"
3565,NOa2huwFeKWz2TP-sjhZhA,"breakfast,staff,service","lunch,time,asada,burrito,salsa,price"
3566,hP6vYXsADB1y8rudqm7Vxw,,burrito
3567,UZYOo3nCn7FPUzV7TMVHNA,,
3568,vf-OLMuP-EB1vlqVGUx4CQ,"time,beer,patio,pork","service,lunch,drink,dinner,taco"
3569,pgSnP1h1Hg7O4nEGfxVHZw,dinner,"staff,service,lunch,time,salsa"
3570,QSxoFIwUQojKDlUsToyqOw,,time
3571,b3ZZPx8jMC1DR2GR89ivzg,"time,price,service,steak","lunch,staff"
3572,-DrDzpZaMrNnH55ZVyTXRQ,rice,"service,lunch,tortilla,guacamole,atmosphere"
3573,O_UC_izJXcAmkm6HlEyGSA,drink,"time,margarita,service,lunch"
3574,xFuyA5is_lLo28-fTUQjPA,"lunch,staff,chicken","service,fries,time,steak,taco,price"
3575,n0gAJPW7-H9cS71FC5dSqg,,"dinner,taco"
3576,T0dN9-NfwF_YD2fSQRu9AQ,"beer,atmosphere","time,vegan,service,taco"
3577,r1I_me9OP0mRcbrteS217A,"guacamole,staff,margarita,service",dinner
3578,9Ii0ZUKw0zAus-AnI00xLw,lunch,"time,minute"
3579,Xum7L94m49vDt01ZGX1EqA,,"chicken,fries,tortilla,guacamole,enchilada,burrito"
3580,H7liERB1ZJbaIDVcuK16oA,"time,lunch","service,salsa,meat"
3581,Zf1vIlxXnqNYpfSDbT8MnA,,
3582,fwNr_6LawnOGByoh97t2qg,,taco
3583,82kehL5xSvGbLYTmF_f2Vg,service,"time,price,manager"
3584,kz4razShIa8Z09qRKjJZaw,chips,"wait,waitress,time,minute,salsa,shrimp"
3585,uFre_WMHGbNC_hCtBwM-dg,,"salad,staff,taco,time,burrito,steak"
3586,2sjfncn3GNHpKZDAcsm1Uw,,shrimp
3587,2kfXHEV-bx0nTp0MzLQgSA,,"dinner,service,time,salsa,steak"
3588,U21YaTK4PVlfNHQSyBkJUg,,"chips,time,salsa,beef"
3589,YrqQWT5wzBUumklE4B_XfA,"time,fish,steak","line,service,burrito"
3590,pKTIxpM_2Qk7l_Kb0LImbQ,,"burrito,chipotle,staff"
3591,6mosGDOJQVN6OevO5mIqkA,"chicken,asada,fries","time,enchilada"
3592,lnJlOuHGNRoN2zW_a6Vb7g,atmosphere,"staff,service,time,lunch,taco"
3593,VF-LwjutNE-1pwMyKvYWvw,,"lunch,service"
3594,uXjc2pnnhHXL-gXYYP0nWg,,
3595,Rl_l6TWkBzr6Op7egdZ-YA,"chicken,service,shrimp","time,staff,burrito,steak"
3596,XUd04lS8I5KXQgn7Od0qEw,,"taco,service"
3597,ze6VwIX5s3ut4n90xCKY2Q,,"lunch,chile"
3598,plHKBwA18aWeP-TG8DC96Q,,"chicken,taco,service,wait,time"
3599,mPFKows_sH1zBi6HkbzjPQ,,"quesadilla,time,taco,service"
3600,FIhNVl-AFxrjb1-puoFF_Q,"guacamole,beef","waitress,lunch,dinner"
3601,vWYK4XApgyT7mbtmNqIxxg,"dinner,taco","time,staff,service,wait"
3602,KxGVWLAhwWjEOWfx2R2T8Q,,"chipotle,line,staff,taco,burrito"
3603,rfmXVYoFnxRUPvOqPMkiLg,"breakfast,taco,service,lunch,time,shrimp",
3604,eyiH5hSt6_HeuwqMCqYe0A,,"staff,rice"
3605,56731_C-5MmSxdCtNnhUDw,,"taco,service,meat"
3606,rbywwnfMjFjJwLQkgpdIEw,"guacamole,enchilada,rice,burrito","time,service"
3607,l9eqiZXVxZInW0HexFBpfA,,
3608,HV_TRGJdMurmJkqkdRGaww,"time,asada","service,lunch,burrito,chicken,taco,shrimp"
3609,eGLnLiKt58jHNjGVw149Nw,,"breakfast,taco"
3610,iBlQvqiy5Rg2h-y9TS1yOA,,"breakfast,service,lunch,time,shrimp,table"
3611,2qIZlW8YSLL8a7I6KkJdHQ,"service,staff,salsa","meat,time,lunch,burrito,chicken"
3612,TZl7YBuzo5awZP8QJDLg_w,lunch,"time,service"
3613,etGW0g4oIABVeC4Sk5YBDQ,,"taco,service,manager"
3614,xSZQa9ez44TJ0tiVHSY1Mw,,taco
3615,MQAh7G93keNYlFKTus2CDQ,,
3616,zuCgnSkJa3aFB5s1-8ew4g,chicken,"fish,price,burrito,steak"
3617,wIMhHjK6LuGsvpXWR4ntPg,"chicken,time,atmosphere","lunch,asada,service"
3618,VOzk2CKZMG5JeXSTZvIhYA,chile,"chicken,service,burrito"
3619,3ky17eHU-4gSl3knpI__-w,staff,"service,time,dinner,taco,atmosphere"
3620,VVitum45kCla5xkyclh4uA,,"staff,taco"
3621,i2hPnUeiCzDyyyzLtIWqgw,"salad,salsa","chipotle,wait,table,burrito,chicken,tortilla"
3622,4u1iOihWOVkgNTId927fHg,service,"lunch,taco,time,price"
3623,rxA9c0_XObabVL1WCTA4FA,,"lunch,time,service,price"
3624,HuzhmzDHcI66G17449rPAg,chicken,"meat,salad,taco,tortilla,guacamole,price"
3625,9aH2RIxER2_9GlX12l3K-w,guacamole,"quesadilla,time,salsa,service"
3626,8whaol4NzTlIgROeShwBWw,"quesadilla,time","taco,service,burrito"
3627,78op3fqT0itfTYbELGJvxg,,"asada,service"
3628,kYvZZ_aKaKLQKeyms74T2Q,fish,
3629,sAu9UJ5tvY6sc9Q_gcVV7Q,lunch,"tortilla,beef,service,waiter"
3630,5o7Fx7Iot-gLKVNegLLw-w,"dinner,chile,beef,steak","time,service"
3631,7bATb_KMu18aEDcVIowB5g,,taco
3632,BhdmSnBo9903lIYGh_x3kw,,"chicken,taco,service"
3633,RHoFn4B0AfyqyWGYFqeSXA,"time,service",taco
3634,p64mw9sYIPtazkwXK8yhWw,,
3635,S1jjDv8mwJ4psGQA4b8RjA,,"time,service"
3636,Cd2ERofxOeCbCi-0yDs0aw,"service,lunch,time,taco,chile","asada,meat"
3637,Hh1I-rRuM1MwpyT0IuvXMw,,time
3638,jhdrw0UTPtvNbcltt85Lcw,"breakfast,lunch,asada,fries","time,taco,service,wait"
3639,quBiDNgMLYoWP6Q2YSgZLg,"chips,lunch","staff,service"
3640,eqRYda9F_4ziinRW-N6ixw,"breakfast,time,taco,asada","minute,service,burrito"
3641,CCZrbW_8majCaFqni_OasA,,
3642,IjxKGiOpGFgOmZywjfUw7g,,"time,taco"
3643,Kz7xk9J3YltU-ubNSqm8Tg,"staff,fish,lunch,price,shrimp","breakfast,time"
3644,--1UhMGODdWsrMastO9DZw,,"service,meat,time,lunch,steak,chicken,taco,salsa,enchilada,price"
3645,KYo0OqRr-q-TM2o66MBJYg,,"time,lunch,pork"
3646,yOBDY3fpaTpX4Q5JpmExMg,"chicken,price","lunch,taco,service"
3647,hoEZtpjQnBolxSmkrxHpWw,,"lunch,price,fajita"
3648,pDo0JIwBsVHEhcWKGDojXA,,"lunch,chipotle,line,burrito"
3649,_WtxQbDK7B-ExGdeG-2j6Q,"lunch,dinner","atmosphere,service,waiter,steak"
3650,hxEzLvZncAaPyXW_0atsKQ,,"shrimp,burrito"
3651,-z0hKdmi9e37zZoUE6bjiQ,,"lunch,dinner,taco"
3652,iRa-394URsOWGfcFqvm1vw,"chips,time,salsa,service","drink,rice,burrito,salad,taco,shrimp"
3653,V6u7__4jbEDOgWR8K6qUSw,,"quesadilla,staff,taco,fries,lunch,rice"
3654,RzvbHaDXSQn7d_b5UAFjLQ,,service
3655,R5Io6cHT9CC7V5Bb95Vc2Q,"time,chipotle","lunch,service,burrito"
3656,OmGErC2xoH6AJcGMwT_3WQ,,
3657,DUAKXNEh7c2v8mu8nWKYOg,"staff,taco,asada","time,price"
3658,sCewr7cA5ra7yd6jBfEe9A,"lunch,staff,service","time,dinner,salsa"
3659,iWzGOHoi83SXM43LcRS18w,,
3660,-rCIoxp7pqN3xY7E3-v56Q,atmosphere,lunch
3661,hpqfvUCTTstmCFoUg7q_pw,,"taco,atmosphere"
3662,DdHHjdJm0ygVFc8pV4i0Lg,"chicken,wait","salad,lunch,service,atmosphere"
3663,nvS8QmE2kfGxtnvfxDCcjw,"staff,line,dinner,guacamole,manager","time,chipotle,service,meat"
3664,sH3UsolKjik01u0HlQ9_0Q,,"chips,staff,service,time,salsa"
3665,5cbsjFtrntUAeUx51FaFTg,"chips,salsa","time,service,shrimp,lunch"
3666,ewhYqXL8jLrNpwQGnGIhyw,"asada,price,fries","lunch,time,rice,burrito,taco,beef"
3667,qpKFva0BHpXTfxrR2kSzRA,,
3668,7F0ccIsqZSaqi1r7SB4nfQ,"guacamole,margarita,wait,atmosphere","quesadilla,service,chips,taco,salsa"
3669,agslgubMJJRFG9GGa00WtQ,,"salad,time,taco"
3670,D17zqKVWM5BMC443mDVF4g,"chips,lunch,salsa,shrimp",time
3671,YSYDJTCt5kzY2kKnLNGRiA,"salsa,manager","service,time,dinner,taco,margarita"
3672,9qqdaSdeMV8tY4LBMZXvhg,"waiter,time,lunch,minute,salsa","chicken,dinner,taco,service"
3673,F8mE7UVeRjkO4gPsBe6WWg,,"service,atmosphere"
3674,dNy_RP9YolWZ3DmZTzRyOQ,"time,chicken","service,wait,lunch,burrito,minute"
3675,IiYY8e_I7wFt0xo5I-6GDA,"chips,beer","asada,service,rice,shrimp"
3676,8nMgZDgyvDvduIWw9DfuPQ,,"taco,service,line"
3677,qd-nuT8GlS3hsjKmDDj72g,chicken,"time,chipotle,burrito"
3678,GOKaUf6xskku9-ENc-X28A,,"time,taco,service,table"
3679,woY5rYqcdtzHRJnWarLuAg,,"time,price"
3680,itnExCtgV-49SKgMs3M7kg,,"chipotle,staff,service,dinner,steak"
3681,XpyYSWF-8xi_aZ67RUuk2Q,"dinner,margarita,atmosphere","time,wait"
3682,1HfkEkNhI6XJXkgrCTBKpw,"beer,pork","waitress,time,service,atmosphere"
3683,OfITr0B8bZU3vukSQJIrWQ,"guacamole,dinner","waitress,time,taco,service"
3684,GDOAg680Gmi6S1MlhU7B1g,,taco
3685,ySkrz264l39YRcZ2-48C1g,"staff,line,wait,vegan,guacamole","chipotle,service,meat,time,chicken,chips"
3686,V94gk_Vx0Ot623UGHG6PrA,"fish,shrimp","waitress,dinner,service"
3687,dfGY5Cvu01epW3wD_grmsQ,,"chicken,service"
3688,-weah7G6XZrdmE_0scCyig,chicken,"salsa,beer,price,pork"
3689,m6CQrFCYaeAeajKctm5NmA,,time
3690,PAcD5cYk9yFtgUYvejaVfQ,fish,"chicken,taco,service,time"
3691,_T8qy9XAKAFLJdmoLg1Q-g,shrimp,"quesadilla,time,burrito"
3692,XuxKpCqnjpW_VPxSho4djQ,,"taco,asada"
3693,eahfGaQEkrsOkjyYHAaT-Q,"staff,fries,taco,price,beef","time,chicken,burrito,lunch"
3694,Kl4jN1WUFX67JRE40QVrcg,,"guacamole,salsa"
3695,v_x5slUHsD57a_axfJC25w,"staff,line",time
3696,soeuzTjGSP_t6HOOlCE2Qw,taco,service
3697,P3M-rP6CBR0XEHiZee3RnQ,,
3698,vMKQaR8bI2saI7rz8H5MYg,"asada,fries","service,time,rice,taco,shrimp"
3699,q8uVDQVlN1xoHJhrJ_ms5g,,"breakfast,atmosphere"
3700,GsaNBwJycUb6-MuFSYN5BQ,,"taco,service,manager"
3701,xRhO5lLaKbxG0IRHwYIc5w,,"burrito,meat,chile,breakfast"
3702,R1k-z3Mauqk4v-7ZeEVsHQ,,"time,service"
3703,RJETnHYxNV_2iPWDesBFRA,,"time,service"
3704,pdTYUCGkYz35utxPyUMoag,time,"fish,taco,service,table"
3705,k6EQholZjA03b-O6foAPCA,"time,staff,lunch","service,wait,waiter"
3706,CE1h6I0204noLhq7N-x36g,"chicken,burrito","taco,service"
3707,EfHOn1Cc9q7aj02ijzrU1A,lunch,time
3708,oaap_zKAxkrlTBwF3onmXw,"fish,service,lunch,time,breakfast,margarita",salsa
3709,_9JdskgVrCRg_Lq4_uUucw,,"time,taco,fries"
3710,hhNq1G3t1BhGjTctx4U8Xw,"service,staff,salsa",lunch
3711,pCFazBS7GS62fOf08NaUUw,,"chips,taco"
3712,StzhG702lMPU_1Z7XZgxSg,"lunch,dinner,service","waitress,margarita"
3713,wvlF1x7Cm8UGu6iD0LgIJw,"staff,meat","chicken,burrito,steak"
3714,sYPgkkIgh_rPb7Whq-lt6g,,"chipotle,service,time,rice,burrito,salad,chicken,taco"
3715,6BcIG-1lnc58bxTlxQq17A,price,"time,enchilada,service,lunch"
3716,bgOgbr7ocyfYafqUAaR0WA,"vegan,taco","staff,service,pork,burrito,chicken"
3717,yjMmDcNcqFn1tY2C7lXPlw,,"time,service,lunch,patio"
3718,onynOCEV-xWxtWxrmvpWmg,,asada
3719,jXBNc4tQTR1WtmDb6-GOQg,"shrimp,pork","service,lunch,time,manager"
3720,lsGIcUOadXjaRtKFNtrq8Q,service,"chicken,shrimp"
3721,c9PkUjunOI49r9oO4ZJcmQ,,"taco,service,wait"
3722,V375RQZBGhl3yRU2eF7q8g,,"chicken,taco,service"
3723,pwcxRdU_8xUVfhKlXsDHyg,chips,"breakfast,time,salsa,burrito"
3724,a8pmtlVKf7NiSLI-4KejIw,"guacamole,margarita","chicken,atmosphere"
3725,7cpPo_fb1TYJ-yoNJGs-kQ,,
3726,PnXeEQQv0-0F5G24t03iWA,"time,price","lunch,staff,service,manager"
3727,8tCrCYuNfFrPEk27WbKi9w,,service
3728,kiU9C58n7dgygdrpjOQXMQ,"time,staff,taco,chicken","asada,burrito"
3729,K-0pdH5hZQVeoUmYSNygQw,,"salsa,lunch,time,service"
3730,vMyeUHW3QxbXD4_KxmwduA,"salsa,waiter","time,staff,service,manager"
3731,tnRZmWnVnq25S0Hd4h-L_A,,lunch
3732,Yqex0_J9DqqWjMVqjzB3Vg,,
3733,Uxh0fXFH_QQBivRnIBpdiw,"staff,time,lunch,steak,price","service,fries,chicken,dinner,shrimp"
3734,zKYLv5CFaUs5IK9c7aodog,,"staff,taco,service,lunch,time"
3735,KK_ovCevQ9pHRoYazSSsUg,,service
3736,q6BiPGNf2ANWkwal9HPkQg,"staff,service,dinner","guacamole,time"
3737,6nbmlMVmbifIjrEEbCaA6w,time,"lunch,service"
3738,d3FAxA8Su34pGHjaIcl5lw,,"breakfast,service,fries,enchilada,asada"
3739,GXdnO7m8X4tjVl7MXHgN4g,steak,"time,staff,service,wait"
3740,VIJ2KiDKhUVhhpNylEIfog,asada,"service,time,burrito,steak,chicken"
3741,lpD3xIYuVaQA8xRSlKwn-Q,"chips,dinner,salsa,wait","tortilla,time,service"
3742,C2yaxqgm99TX8uTFpManKA,"rice,shrimp","service,lunch,breakfast,margarita,salsa"
3743,QyyDWCG4Z7z6fHYFPQVFnw,"breakfast,chicken","taco,service,shrimp"
3744,R7XBYjReOUx1mE_gD5CjUA,,"time,taco"
3745,b1hmyz3gxWdhuWKkSdk3Ug,,
3746,knWBvogziOE4f82kmmi0sQ,"lunch,manager","staff,service,time,dinner,salsa"
3747,SSg2JXBC-H3-9I_sWW6MQA,,"time,service"
3748,_eVRTu6051uIYbr4n_y9zQ,burrito,"breakfast,time"
3749,oDxvrLYe5SiQKdJlGhheoA,"dinner,atmosphere","salsa,chips,time,service"
3750,xed6AtBRqx0BpeHLOiEzBg,time,"chips,staff,salsa"
3751,WynSwONQjN7heBpTtP2Csw,,"chipotle,staff,service,lunch,time"
3752,mGPyDmAZiKBQ0qlZBqBUTA,,"chicken,staff,taco,service,atmosphere"
3753,INzLc1Y0JNQzIHjPH2Nbeg,,"time,taco,service"
3754,42TGx8KatGNPCi7rwOzazg,,"staff,service,waiter,waitress,lunch"
3755,1ZJz840L496LAmQdeDv0WA,margarita,"staff,service,meat,lunch,asada,taco,price"
3756,VnIz2QOa4eEm_ViV6ckCZA,,"time,taco,burrito"
3757,o6SDNH5hfpO1R3T21VGsSw,"fish,asada","staff,burrito,breakfast,taco,shrimp"
3758,cKRMmytHxaSt8F0SMEzKqg,"waitress,salsa,wait,waiter","service,lunch,time"
3759,8OaXvfag7E7oznV4rVb7vg,"service,meat,burrito,fries","time,asada"
3760,fXjCzE_HUDbcsA8dlub0bg,,"quesadilla,asada,service,meat"
3761,a19a59qthJCAGBVGozRvmw,"time,dinner,taco","line,service,meat,lunch,rice,chicken"
3762,inomzYcqdnxwjTfM0nYYGA,,taco
3763,sbOlgkiKttP4Cq_p6Z-f4w,,
3764,CVjY7vyjuPWujmqs7D-S6g,,"salad,lunch,service"
3765,8vrzErpjzhDabTWX1ZfOGA,,service
3766,RSuT0SK4XpsIAZtdP7Lf3w,"time,dinner","service,lunch,price,chicken"
3767,RYzJr_ZeSCLaAW6TBR86zQ,,"taco,bacon"
3768,2dUXkonsAdoXKAalTnmlig,"breakfast,taco,asada",chicken
3769,PG365S3Nga-rLY0OKWBhmA,"chips,lunch,staff,salsa","service,atmosphere"
3770,HumV0E5AE0MmyusDpd0b7w,"taco,beef","fries,time,burrito,breakfast,salsa,shrimp"
3771,svdEhLmNmpVaIv1WLtoOvQ,,"beer,service,taco,lunch,time,burrito"
3772,wTNWq7jrCZD1q2hSjUtTXg,"price,service,waiter","staff,wait,lunch,time,taco,guacamole"
3773,3nckoE7pTMaG_KlUUHWgWQ,,"taco,service"
3774,3qlqzQrwh8hjBltlgFgsJQ,"waitress,atmosphere,fish,noise","service,time,dinner,taco,guacamole"
3775,BF1orcrZTPLUOx-tRKcAGA,,"taco,service"
3776,IUKQ4IUooZQWRhSQdGQI5Q,,
3777,_6sE1Gn8K7qvoZ7kW9RBTw,,"chips,guacamole,burrito"
3778,u4srHKh5fWAqhy4XMgjUBw,,"time,service"
3779,ttgfifuRK6svfWcXoGG-mQ,"asada,shrimp,chile,fries","time,lunch,rice,burrito,chicken,salsa"
3780,-siWsjw2AL9lcx6gy-NxeA,,"chicken,burrito"
3781,Ybxl-MdPl4BUQ7Fc4xaj7A,,"service,shrimp"
3782,IRyacVL0Oor-dnHcrG6llQ,,"taco,steak"
3783,5Pj-V2zrhMCapQ1NeP8j8g,,atmosphere
3784,LGEIsxeJQATo9J1IA-TEdA,"lunch,nacho,fajita",time
3785,jBKJMUcMuBmHqe5_U7GQ0Q,"time,dinner,fajita","service,chile,atmosphere"
3786,WXzA4jW-E2UtaFd3v86Xfw,manager,"time,service,table"
3787,OFaMjL9nLF-A51KHNW8nfg,"taco,service,atmosphere","waitress,time,lunch,dinner,salsa"
3788,Anv4b83inZ-Sp7xdRAF1dw,"lunch,chile","staff,service,burrito,steak"
3789,FC6nFLSKFOySkxNEIc8nhw,,"taco,service"
3790,MmU8ak-uG-s1RbqXu13m0Q,burrito,service
3791,KbdyidaiA4l5IS0tJAM31w,lunch,"chipotle,line,service,time,chicken,dinner"
3792,ET0E6XneFsguRUzpMXKrag,,"dinner,service"
3793,1FGe55e-ZPkumoBK7cyjnA,"staff,service,dinner","lunch,price,time,steak"
3794,bc-ODWDxA-CViK8Sho8-Og,,"chips,taco,service"
3795,zGd3To7bOB4K20DuBZlSLA,"fish,burrito","time,staff,taco,service"
3796,kOt9Ci_i8O6m_aPXN8HXLQ,,"taco,service,meat,time,drink,burrito"
3797,2jzM7PSeG8OwZ5EvocCpQA,,"chipotle,line,service,wait,staff,lunch"
3798,qCiUfpgds55QqYduavptJA,,"breakfast,fish"
3799,KCQNEIvtU48Mh07uS-_Gvw,staff,taco
3800,Omn2qqVcTpH9J883EVhQ7g,lunch,"time,burrito,steak,tortilla,beef"
3801,fkXwJHETFfJUc-gu-pyeLw,"line,service,rice,salad,manager","time,chipotle,guacamole,staff"
3802,CupH_6sjcdp9q-cLwOUBIA,"fish,pork,time,lunch,asada,chips,taco,salsa,beef","service,manager"
3803,kJc7XtQXYit7WNV8m4YDGA,,"service,wait"
3804,ODjmz6khn1wsa1palLOmmA,,"service,meat"
3805,cbOsasex5EmQEy554-Fz0Q,,"service,asada,price,meat"
3806,34PMhyoSQHVd4Lr7slzUcA,burrito,"chipotle,staff,service,time,dinner"
3807,qlsAl7z4NYuf7CVpF2BJcw,,"staff,line,service,taco,time"
3808,ccQhq9pSd_5wj1yMwiM7iA,,
3809,1bxJcRAF-2wDY-QbiTCqPQ,,"staff,service,patio"
3810,7m1Oa1VYV98UUuo_6i0EZg,"fries,bacon",time
3811,o_uE7kjmI2K7dnKZkQoHTQ,"breakfast,guacamole,salsa,service",time
3812,zhsivc2EDrmKB7L7zlAObw,"salad,drink,taco,dinner","service,lunch,fish,time"
3813,XGCyy-JNA-nwO3T0lPth9w,,"dinner,taco"
3814,-ZAvq52-ymkcB8751Ceo8Q,,
3815,K71ypipT7dPGK4rYGVNFkw,,"manager,fish,beer,taco,time,beef,steak"
3816,CzvDd01dFujOUdNRlrkYKQ,time,"waitress,service"
3817,wt6SJHPEknFUWjn67_wKoQ,lunch,"chicken,service"
3818,MhNNEKWZjawa9MHpGyhw3w,,"taco,service,asada,price,burrito"
3819,1JbrO_ZoY6a8R3llJHVzUQ,lunch,"time,taco,service,wait"
3820,kDPoIEC_YCIQixAyD7Ex3g,,"fish,vegan,price,burrito"
3821,UN2MzY7bZUF29gvEcp3oYg,,"lunch,taco,service,margarita"
3822,i8rbR-SObU9o7YO0iiqh1A,"staff,atmosphere,patio,pork","lunch,drink,margarita,service"
3823,nUYFVybkp6HqY4wf8sNy5A,,"chips,time,service,taco"
3824,cYhv7XVpqJIpb6BLzZBaFQ,"staff,margarita","time,drink,dinner,salsa,fajita"
3825,UmzMxhZpmhI4aD71KJM6Sg,burrito,"breakfast,time,service,steak"
3826,wrVKiNlNI3xE302fDbrVBw,"chicken,lunch,burrito,steak","chipotle,line,service,staff,time,dinner"
3827,vNwj8u1KbnKPQFMTd3TDWw,"chips,asada,salsa,atmosphere","lunch,service,guacamole"
3828,vBV5IbpTgUKuu2HlneE2NA,,"time,taco,meat,burrito"
3829,tc74PagMTpZAek4dadwuoA,"chipotle,meat,time,burrito,chicken",lunch
3830,U2ifrd_UqIbBNZaHuck5Gw,"staff,line,wait,time,shrimp","service,waiter,table"
3831,_ucDskZqK5w1QHkoA_nlRw,lunch,"time,taco,service,beef"
3832,60PisC_7NGkA8Tj1UGcpGg,,
3833,pZf3WkFm9x91JWFYh8CLKg,,
3834,GIzVp-IWJFF9Jpxy4dvLGw,,"asada,meat"
3835,S599hCA4kJJO3_b6SRFKoA,,"time,margarita,service,table"
3836,BGGR5ekPK6YqMRHgYNJGsw,"staff,beer,service,drink,chicken,taco","chips,chipotle,salsa,burrito"
3837,donM2wg89LspfLdE05WGEg,,lunch
3838,bCVRNEKQyrQqMRxvsiztyg,"lunch,service","time,salsa"
3839,Sav4EJZSG7p--09DTHt5mg,,
3840,1JDRyjdfkE_iSwUGs_ZX1w,"lunch,chipotle,fish,chicken",burrito
3841,8PBq-MHyLDrhkaTf72Foww,drink,"service,asada,burrito,taco,margarita,chile"
3842,XmXu_kJbnQMDiz2MRWacRw,,"breakfast,time"
3843,frwKRRIIR0QMv25IKVDIMA,"time,taco,rice","asada,burrito"
3844,HQObn6hrV9WoeFObGfa2YQ,"staff,service,meat,taco,beef","time,lunch"
3845,HBjjGbfBvZ1FU1AaUWyJYQ,,asada
3846,fOiEnLJk4qnp8j7onjvm4A,,
